LATITUDE,LONGITUDE,ADDRESS,ZIPCODE,SUBLOCALITY,TYPE,BEDS,BATH,PROPERTYSQFT,PRICE,BROKERTITLE,HOUSE_UNIT_LATLON_KEY,BOROUGH
40.7381747,-73.8785246,84-20 51st Avenue #2B,11373,Elmhurst,condo,2,1.0,1000.0,397000,Winzone Realty Inc,84|2b|40.7381747|-73.8785246,Queens
40.6594527,-73.9975913,219 26th Street,11232,Sunset Park,house,2,1.0,1800.0,950000,"Homes R Us Realty Of Ny, Inc.",219||40.6594527|-73.9975913,Brooklyn
40.7655712,-73.979561,171 W 57th Street #8C,10019,Midtown West,condo,4,3.0,2578.0,3995000,Sotheby'S International Realty,171|8c|40.7655712|-73.979561,Manhattan
40.6230753,-74.0403471,"Harbor View Towers, 8901 Shore Road #7E",11209,Fort Hamilton,condo,1,1.0,780.0,599000,"Ben Bay Realty Co Of Bay Ridge, Llc",|7e|40.6230753|-74.0403471,
40.7321377,-73.9947952,20 E 9th Street #14J,10003,Greenwich Village,condo,2,2.0,2184.21,3370000,Corcoran East Side,20|14j|40.7321377|-73.9947952,Manhattan
40.6894191,-73.9977098,92 Amity Street,11201,Brooklyn Heights,house,4,5.0,4187.0,6995000,"Garfield, Leslie J. & Co., Inc.",92||40.6894191|-73.9977098,Brooklyn
40.7392152,-73.8301205,63-31 136th Street,11367,Sunnyside,house,4,4.0,2184.21,1598000,Maureen Folan R E Group Llc,63||40.7392152|-73.8301205,Queens
40.7627559,-73.8168695,147-48 Roosevelt Avenue #2C,11354,Flushing,condo,2,2.0,1030.0,699000,Tri State Han Mi Realty Inc,147|2c|40.7627559|-73.8168695,Queens
40.5757325,-73.9679335,3101 Ocean Parkway #6C,11235,Sheepshead Bay,condo,3,1.0,650.0,265000,Exp Realty Bkny,3101|6c|40.5757325|-73.9679335,Brooklyn
40.5786214,-73.9515728,134 Beaumont Street,11235,Manhattan Beach,house,5,3.0,2488.0,1699000,Bright Horizons Realty Inc,134||40.5786214|-73.9515728,Brooklyn
40.7770737,-73.7760771,213-07 28th Avenue,11360,Bayside,house,4,4.0,2184.21,1098000,Maureen Folan R E Group Llc,213||40.7770737|-73.7760771,Queens
40.7032891,-73.9891782,133 Water Street #12D,11201,DUMBO,condo,1,1.0,834.0,960000,Elegran Real Estate And Development,133|12d|40.7032891|-73.9891782,Brooklyn
40.7847793,-73.9778528,203 W 81st Street #4E,10024,Upper West Side,condo,2,1.0,780.0,1086300,Realhome Services & Solutions,203|4e|40.7847793|-73.9778528,Manhattan
40.8500672,-73.885658,729 E 182nd Street,10457,Fordham,house,6,4.0,2820.0,859000,Lakeshore Realty International,729||40.8500672|-73.885658,Bronx
40.7154822,-73.8862242,69-05 65th Drive,11379,Flushing,house,2,2.0,2184.21,945000,Keller Williams Realty Landmark Ii,69||40.7154822|-73.8862242,Queens
40.848222,-73.9043179,247 Mt Hope Place #1,10457,Fordham,condo,2,2.0,2184.21,549000,Corcoran Chelsea/Flatiron,247|1|40.848222|-73.9043179,Bronx
40.887362,-73.8321425,3710 Secor Avenue,10466,Van Nest,house,6,4.0,2184.21,969999,Empire Home Sales Inc,3710||40.887362|-73.8321425,Bronx
40.658346,-73.9583816,119 Fenimore Street,11225,Flatbush,house,8,3.0,2184.21,1649000,Excell Choice Realty,119||40.658346|-73.9583816,Brooklyn
40.7652485,-73.9824857,"Random House Tower, 230 W 56th Street Apt 62B",10019,Midtown West / Hell's Kitchen,condo,2,2.0,1412.0,2800000,Corcoran Chelsea/Flatiron,||40.7652485|-73.9824857,Manhattan
40.7810674,-73.954925,123 E 88th Street #1A,10128,Upper East Side,condo,2,1.0,2184.21,449000,Homedax Real Estate Llc,123|1a|40.7810674|-73.954925,Manhattan
40.8182411,-73.8863072,842 Bryant Avenue,10474,Clason Point,house,8,4.0,3120.0,990000,Voro Llc,842||40.8182411|-73.8863072,Bronx
40.6396832,-74.1652748,18 Richmond Ct,10303,Mariners Harbor,house,2,1.0,847.0,314000,Top Choice Realty Llc,18||40.6396832|-74.1652748,Staten Island
40.7375872,-73.7989142,61-17 170th Street,11365,Bayside,house,7,2.37,2184.21,1598000,East Coast Realtors Inc,61||40.7375872|-73.7989142,Queens
40.7170693,-73.8332429,76-36 113th Street #3F,11375,Fresh Meadows,condo,3,1.0,2184.21,208000,Benjamin Realty Since 1980,76|3f|40.7170693|-73.8332429,Queens
40.8363523,-73.865036,1430 Thieriot Avenue #5K,10460,Longwood,condo,2,1.0,900.0,169900,Keller Williams Realty Nyc Grp,1430|5k|40.8363523|-73.865036,Bronx
40.7267837,-73.8587799,65-38 Booth Street #6H,11374,Rego Park,condo,1,1.0,2184.21,235000,Re/Max City Square,65|6h|40.7267837|-73.8587799,Queens
40.7119297,-73.826361,125 Queens Boulevard # 10,11415,Kew Gardens,condo,1,1.0,2184.21,278000,Nobroker,125|10|40.7119297|-73.826361,Queens
40.6623484,-73.8914648,690 Vermont Street,11207,East New York,house,6,2.37,2236.0,998000,Compass,690||40.6623484|-73.8914648,Brooklyn
40.7737635,-73.9644574,14 E 75th Street #4A,10021,Upper East Side,condo,3,4.0,2184.21,6400000,Sotheby'S International Realty,14|4a|40.7737635|-73.9644574,Manhattan
40.7325379,-73.8601516,97-40 62nd Drive #3H,11374,Rego Park,condo,2,1.0,920.0,385000,Luxdeal Realty Llc,97|3h|40.7325379|-73.8601516,Queens
40.5986758,-73.9325474,2241 Plumb 1st Street Apt 1L,11229,Gerritsen Beach,condo,1,1.0,750.0,250000,Keller Williams Realty Empire,2241||40.5986758|-73.9325474,
40.7688965,-73.7752498,212-15 35th Avenue,11361,Bayside,house,6,3.0,2184.21,1849000,Exp Realty,212||40.7688965|-73.7752498,Queens
40.8112605,-73.855529,266 Soundview Avenue,10473,East Bronx,house,3,2.0,2184.21,449500,Nardin Elite Associates Inc,266||40.8112605|-73.855529,Bronx
40.7324444,-73.8760359,86-08 57th Avenue,11373,Elmhurst,house,5,2.0,2184.21,1250000,B Square Realty,86||40.7324444|-73.8760359,Queens
40.6438485,-73.9016506,188 Conklin Avenue,11236,Canarsie,house,7,3.0,2322.0,1099000,Coldwell Banker Reliable,188||40.6438485|-73.9016506,Brooklyn
40.7230171,-73.8231693,137-39 75th Road,11367,Sunnyside,house,4,2.0,1400.0,1900000,L Rose Realty Inc,137||40.7230171|-73.8231693,Queens
40.7578531,-73.9923304,350 W 42nd Street,10036,Midtown West / Hell's Kitchen,house,2,2.0,1250.0,2500000,Douglas Elliman,350||40.7578531|-73.9923304,Manhattan
40.788704,-73.84908,9-22 119th Street,11356,Flushing,house,3,3.0,1696.0,1288000,Century Homes Realty Group Llc,9||40.788704|-73.84908,Queens
40.7717316,-73.9797209,50 Central Park W #10D,10023,Upper West Side,condo,1,1.0,2184.21,1150000,Corcoran East Side,50|10d|40.7717316|-73.9797209,Manhattan
40.7407971,-73.9021337,6314 Queens Boulevard Ste 3E,11377,Flushing,house,3,2.0,2184.21,825000,Charles Rutenberg Realty Inc,6314||40.7407971|-73.9021337,Queens
40.6847934,-73.965911,445 Waverly Avenue,11238,Clinton Hill,house,5,4.0,2184.21,4195000,Corcoran Park Slope,445||40.6847934|-73.965911,Brooklyn
40.5712145,-74.1132944,46 Coddington Avenue,10306,New Dorp,house,3,2.0,1444.0,675000,Re Max Edge,46||40.5712145|-74.1132944,Staten Island
40.6965975,-73.9071739,1437 Hancock Street,11237,Bushwick,house,2,1.0,922.0,875000,Douglas Elliman,1437||40.6965975|-73.9071739,
40.6013587,-74.0073583,261 Bay 19th Street,11214,Bath Beach,house,1,1.0,2184.21,297000,Douglas Elliman,261||40.6013587|-74.0073583,Brooklyn
40.7245332,-73.8696876,"62-96 Woodhaven Boulevard #5F, Middle Village",11374,Middle Village,condo,1,1.0,575.0,485000,P R O Links Realty Inc,62|5f|40.7245332|-73.8696876,Queens
40.9117719,-73.9024392,6200 Riverdale Avenue #4H,10471,Eastchester,condo,2,1.0,800.0,230000,Re/Max In The City,6200|4h|40.9117719|-73.9024392,Bronx
40.8807198,-73.8445368,1281 E 223rd Street,10466,Van Nest,house,4,2.0,2184.21,629000,Budget Real Estate Nyc Inc,1281||40.8807198|-73.8445368,Bronx
40.557402,-74.148792,108 Howton Avenue,10308,St. George,house,3,2.0,1040.0,625000,"Ben Bay Realty, Co.",108||40.557402|-74.148792,Staten Island
40.5404111,-74.1957141,591 Huguenot Avenue,10312,Huguenot,house,5,2.0,2184.21,1200000,Charles Rutenberg Realty Inc,591||40.5404111|-74.1957141,Staten Island
40.7348673,-74.0023636,48 Charles Street,10014,West Village,house,5,5.0,2184.21,7550000,Douglas Elliman,48||40.7348673|-74.0023636,Manhattan
40.6248278,-73.909396,7272 Royce Place G1,11234,Canarsie,house,2,2.0,1358.0,499000,Compass,7272||40.6248278|-73.909396,Brooklyn
40.5883839,-73.9910376,2652 Cropsey Avenue #14H,11214,Bath Beach,condo,3,2.0,1200.0,485000,Re Max Real Estate Professionals,2652|14h|40.5883839|-73.9910376,Brooklyn
40.7157769,-73.99357,39 Eldridge Street,10002,Chinatown,house,3,2.37,23027.0,14000000,Compass,39||40.7157769|-73.99357,Manhattan
40.7607762,-73.8197115,144-44 41st Avenue #6A,11355,Flushing,condo,1,1.0,2184.21,299000,Chous Realty Group Inc,144|6a|40.7607762|-73.8197115,Queens
40.7101745,-73.8995452,"6402 Fresh Pond Road, Ridgewood",11385,Jackson Heights,house,6,6.0,2184.21,2200000,Donna Demkowicz R E Corp,6402||40.7101745|-73.8995452,Queens
40.7511218,-73.8614488,"10421 39th Avenue #212D, Corona",11368,Corona,condo,2,2.0,708.0,465000,Century Homes Realty Group Llc,10421|212d|40.7511218|-73.8614488,Queens
40.7306353,-73.8276823,138-28 68th Drive #1A,11367,Kew Gardens Hills,condo,1,1.0,750.0,278000,Keller Williams Realty Landmark Ii,138|1a|40.7306353|-73.8276823,Queens
40.6330746,-73.9014669,1249 E 87th Street,11236,Canarsie,house,3,3.0,2184.21,709000,Corcoran Park Slope,1249||40.6330746|-73.9014669,Brooklyn
40.7332174,-73.8448704,64-34 Grand Central Parkway #1B,11375,Fresh Meadows,condo,2,2.0,2184.21,685000,Re Max 1St Choice,64|1b|40.7332174|-73.8448704,Queens
40.7727705,-73.9787651,65 Central Park W #12B,10023,Upper West Side,condo,2,2.0,1800.0,4500000,Corcoran West Side,65|12b|40.7727705|-73.9787651,Manhattan
40.5949347,-73.9347766,2369 Bragg Street,11229,Gerritsen Beach,house,3,2.0,1540.0,779000,"Ben Bay Realty, Co.",2369||40.5949347|-73.9347766,
40.8729069,-73.8596638,944 Duncan Street,10469,Riverdale,house,3,2.0,1224.0,640000,Julia B. Fee Sotheby'S International Realty,944||40.8729069|-73.8596638,Bronx
40.7812626,-73.7745671,23-45 Bell Boulevard #2B,11360,Bay Terrace (Queens),condo,2,2.0,1200.0,449000,East Coast Realtors Inc,23|2b|40.7812626|-73.7745671,Queens
40.6634878,-73.9807302,1209 8th Avenue #4R,11215,Park Slope,condo,2,1.0,2184.21,1100000,Compass,1209|4r|40.6634878|-73.9807302,Brooklyn
40.6310935,-73.9723541,702 Ocean Parkway #1A,11230,Midwood,condo,3,2.37,2184.21,550000,Ackerman Vlada,702|1a|40.6310935|-73.9723541,Brooklyn
40.5763957,-73.9575654,105 Oceana Drive E Ph 1D,11235,Sheepshead Bay,house,3,2.0,1900.0,1899000,Citywide Deals,105||40.5763957|-73.9575654,Brooklyn
40.5466066,-74.1406837,3774 Hylan Boulevard,10308,St. George,house,3,2.0,1204.0,599900,Jadestone Development Realty Llc,3774||40.5466066|-74.1406837,Staten Island
40.7368312,-74.0024003,22 Bank Street,10014,West Village,house,4,2.37,4000.0,22500000,Corcoran East Side,22||40.7368312|-74.0024003,Manhattan
40.6241803,-73.9375665,19 Alton Place,11210,Flatlands,house,2,2.0,1473.0,739000,Kaloshi Real Estate Inc,19||40.6241803|-73.9375665,Brooklyn
40.7745073,-73.981428,101 W 67th Street Ph 1D,10023,Upper West Side,house,3,4.0,2184.21,7995000,Douglas Elliman,101||40.7745073|-73.981428,Manhattan
40.7261696,-74.0013901,124 Thompson Street #23,10012,SoHo,condo,2,2.0,2184.21,1425000,Compass,124|23|40.7261696|-74.0013901,Manhattan
40.7369795,-73.8140379,154-12 65th Avenue,11367,Sunnyside,house,4,2.0,2184.21,749000,Century Homes Realty Group Llc,154||40.7369795|-73.8140379,Queens
40.7626705,-73.8191386,144-85 Roosevelt Avenue #5E,11354,Flushing,condo,1,1.0,950.0,548000,Jamie & Connie Real Estate Grp,144|5e|40.7626705|-73.8191386,Queens
40.7564316,-73.9660912,323 E 53rd Street,10022,Midtown East,house,1,1.0,560.0,950000,Sotheby'S International Realty,323||40.7564316|-73.9660912,Manhattan
40.7231998,-73.8267722,6939 Park Drive E,11367,Kew Gardens Hills,house,1,1.0,2184.21,399000,Douglas Elliman,6939||40.7231998|-73.8267722,Queens
40.7812136,-73.9570373,1060 Park Avenue #2B,10128,Upper East Side,condo,2,2.0,2184.21,1460000,Brown Harris Stevens,1060|2b|40.7812136|-73.9570373,Manhattan
40.7592939,-73.8203855,144-11 Sanford Avenue #6C,11355,Flushing,condo,3,1.0,2184.21,269000,Showcase Realty Inc,144|6c|40.7592939|-73.8203855,Queens
40.7020349,-73.9899069,70 Washington Street,11201,DUMBO,house,1,2.0,1072.0,1695000,Corcoran East Side,70||40.7020349|-73.9899069,Brooklyn
40.6299057,-73.9265933,1275 E 51st Street #5C,11234,Flatlands,condo,3,1.0,2184.21,155000,Compass,1275|5c|40.6299057|-73.9265933,Brooklyn
40.7526861,-73.7166669,"261-36 Langston Avenue #2, Glen Oaks",11004,Bellerose,condo,2,1.0,764.0,449000,Compass Greater Ny Llc,261|2|40.7526861|-73.7166669,
40.7515161,-73.9389442,41-18 27th Street #1A,11101,Astoria,condo,2,2.0,930.0,825000,Corcoran Park Avenue South,41|1a|40.7515161|-73.9389442,Queens
40.6065668,-73.9413437,1838 Brown Street,11229,Sheepshead Bay,house,5,3.0,1890.0,938000,Exit Realty Top Properties,1838||40.6065668|-73.9413437,
40.6342245,-73.9268315,1060 E 52nd Street,11234,Canarsie,house,2,2.0,1500.0,690000,"Pamela Lee, Realtor",1060||40.6342245|-73.9268315,Brooklyn
40.6151781,-73.9901308,1914 Bay Ridge Avenue,11204,Bensonhurst,house,5,2.37,2088.0,1499000,Re Max Real Estate Professionals,1914||40.6151781|-73.9901308,Brooklyn
40.654461,-73.9744629,651 Vanderbilt Street #7K,11218,Borough Park,condo,2,1.0,2184.21,795000,Serhant,651|7k|40.654461|-73.9744629,Brooklyn
40.5860215,-73.9668364,2620 Ocean Parkway #3F,11235,Gravesend,condo,2,1.0,800.0,300000,J. Sikar Realty,2620|3f|40.5860215|-73.9668364,Brooklyn
40.7630485,-73.9776229,77 W 55th Street #2A,10019,Midtown West,condo,2,2.0,2184.21,1100000,Corcoran East Side,77|2a|40.7630485|-73.9776229,Manhattan
40.7592091,-73.9760875,641 5th Avenue #42B,10022,Midtown East,condo,2,2.0,1780.0,5000000,Douglas Elliman,641|42b|40.7592091|-73.9760875,Manhattan
40.6960918,-73.9349507,14 Stuyvesant Avenue,11221,Bushwick,house,8,4.0,6425.0,2500000,Douglas Elliman,14||40.6960918|-73.9349507,Brooklyn
40.6360061,-73.971649,640 Ditmas Avenue Apt 29,11218,Kensington,condo,1,1.0,603.0,425000,Compass,640||40.6360061|-73.971649,Brooklyn
40.7486808,-73.9705383,25 Tudor City Place,10017,Murray Hill,house,3,1.0,2184.21,280000,Compass,25||40.7486808|-73.9705383,Manhattan
40.6093215,-73.9448683,1714 E 29th Street,11229,Sheepshead Bay,house,3,2.0,1660.0,1149000,Re Max Edge,1714||40.6093215|-73.9448683,
40.7203199,-73.84052,11055 72nd Road Apt 309,11375,Forest Hills,condo,2,2.0,2184.21,410000,The Co,11055||40.7203199|-73.84052,Queens
40.7739672,-73.8277862,26-25 141st Street #5A,11354,Flushing,condo,1,1.0,660.0,268000,Sany Realty Group Llc,26|5a|40.7739672|-73.8277862,Queens
40.7625546,-73.9703842,480 Park Avenue Apt 18D,10022,Midtown East,condo,4,4.0,2184.21,6000000,Brown Harris Stevens,480||40.7625546|-73.9703842,Manhattan
40.7661258,-73.9779145,150 Central Park S,10019,Midtown West / Hell's Kitchen,house,3,3.0,2184.21,4650000,Sotheby'S International Realty,150||40.7661258|-73.9779145,Manhattan
40.7675628,-73.967656,52 E 66th Street,10065,Upper East Side,house,6,8.0,8400.0,24500000,Corcoran East Side,52||40.7675628|-73.967656,Manhattan
40.7376925,-73.8803546,82-25 Queens Boulevard #4A,11373,Elmhurst,condo,2,2.0,970.0,660000,Jamie & Connie Real Estate Grp,82|4a|40.7376925|-73.8803546,Queens
40.5636372,-74.1009652,12 Maple Terrace,10306,New Dorp,house,2,2.0,1048.0,465000,Homefinders Of Si Inc.,12||40.5636372|-74.1009652,Staten Island
40.7081041,-74.0074731,90 William Street #6C,10038,Financial District,condo,2,2.0,1072.0,1175000,"Nest Seekers International, Midtown",90|6c|40.7081041|-74.0074731,Manhattan
40.6680173,-73.8253534,149-47 115th Street,11420,Jamaica,house,3,2.0,2184.21,698999,"Ronald Greene, Realtor",149||40.6680173|-73.8253534,Queens
40.7140169,-73.9587962,18 Fillmore Place,11211,Williamsburg,house,4,4.0,2184.21,5250000,Corcoran Park Slope,18||40.7140169|-73.9587962,
40.7421583,-73.8191116,58-48 150th Street,11355,Flushing,house,3,2.0,1260.0,1078000,Century 21 Realty First,58||40.7421583|-73.8191116,Queens
40.6259955,-74.0323073,8301 Ridge Boulevard #4D,11209,Fort Hamilton,condo,1,1.0,652.0,349000,"Ben Bay Realty Co Of Bay Ridge, Llc",8301|4d|40.6259955|-74.0323073,
40.7379227,-73.8470718,61-20 Grand Central Parkway #102,11375,Fresh Meadows,condo,1,1.0,2184.21,269995,Exp Realty,61|102|40.7379227|-73.8470718,Queens
40.5859774,-73.9869629,144 Bay 50th Street,11214,Bath Beach,house,7,4.0,1739.0,1590000,Re Max Edge,144||40.5859774|-73.9869629,Brooklyn
40.638118,-74.073964,10 Bay Street Landing #1B,10301,St. George,condo,1,1.0,900.0,375000,R New York,10|1b|40.638118|-74.073964,Staten Island
40.697795,-73.995861,108 Willow Street,11201,Brooklyn Heights,house,6,3.0,2184.21,6999000,Corcoran Brooklyn Heights,108||40.697795|-73.995861,Brooklyn
40.7147871,-73.9809765,530 Grand Street,10002,Lower East Side,house,4,2.0,2184.21,1398000,Loho Realty Inc,530||40.7147871|-73.9809765,Manhattan
40.6359284,-73.9409763,857 E 37th Street,11203,Flatbush,house,3,2.0,1868.0,750000,Peace Of Mind Realty,857||40.6359284|-73.9409763,Brooklyn
40.8048821,-73.966726,"Five Guys, 600 W 111th Street #2B",10025,Morningside Heights,condo,1,1.0,2184.21,629000,Highline Residential,|2b|40.8048821|-73.966726,Manhattan
40.6193771,-73.9717704,327 Avenue L,11204,Midwood,house,3,2.0,1280.0,1150000,Century 21 Realty First,327||40.6193771|-73.9717704,Brooklyn
40.7273703,-73.9870777,64 E 7th Street,10003,East Village,house,4,6.0,7500.0,12500000,Douglas Elliman,64||40.7273703|-73.9870777,Manhattan
40.5986989,-74.1318297,22 Oakville Street,10314,Tottenville,house,3,2.0,1420.0,699900,Century 21 Zaloom Realty,22||40.5986989|-74.1318297,Staten Island
40.7899772,-73.828053,34 Center Drive,11357,Whitestone,house,2,3.0,2184.21,1098888,Keller Williams Rlty Landmark,34||40.7899772|-73.828053,Queens
40.7203199,-73.84052,11035 72nd Road Apt 108,11375,Forest Hills,condo,2,2.0,1079.0,519000,Realty Connect Usa L I Inc,11035||40.7203199|-73.84052,Queens
40.688515,-73.916949,1176 Bushwick Avenue,11221,Bushwick,house,3,2.37,3280.0,1200000,Reo First Choice Realty Llc.,1176||40.688515|-73.916949,Brooklyn
40.7635384,-73.8628798,29-11 Butler Street,11369,East Elmhurst,house,6,4.0,2184.21,1325000,Telemundo Realty Corp,29||40.7635384|-73.8628798,Queens
40.5307866,-74.2217959,57 Peacock Loop,10309,Mid-Island,house,4,2.0,1684.0,635000,Weichert Realtors Evolution Group,57||40.5307866|-74.2217959,Staten Island
40.629123,-74.0811056,173 Wright Street,10304,Mariner's Harbor,house,3,2.0,1450.0,499000,"Tom Crimmins Realty, Ltd.",173||40.629123|-74.0811056,Staten Island
40.6784973,-73.892987,118 Miller Avenue,11207,East New York,house,7,2.37,1040.0,1100000,Century 21 Mk Realty,118||40.6784973|-73.892987,Brooklyn
40.7085553,-73.8279947,83-52 Talbot Street #2G,11415,Jamaica,condo,1,1.0,600.0,199000,Crossings Realty,83|2g|40.7085553|-73.8279947,Queens
40.7986288,-73.9351095,333 E 119th Street #6C,10035,East Harlem,condo,2,2.0,1012.0,550000,Compass,333|6c|40.7986288|-73.9351095,Manhattan
40.7568027,-73.8736566,3304 Junction Boulevard #4D,11372,North Corona,condo,3,2.0,2184.21,518000,Charles Rutenberg Realty Inc,3304|4d|40.7568027|-73.8736566,Queens
40.7688699,-73.9678746,23 E 67th Street,10065,Upper East Side,house,8,6.0,10940.0,26000000,Serhant,23||40.7688699|-73.9678746,Manhattan
40.6655513,-73.9922171,575 4th Avenue,11215,Park Slope,house,2,2.0,1057.0,1250000,Brown Harris Stevens,575||40.6655513|-73.9922171,Brooklyn
40.7829849,-73.9535589,133 E 91st Street,10128,Upper East Side,house,3,4.0,4275.0,8750000,Douglas Elliman,133||40.7829849|-73.9535589,Manhattan
40.7439196,-73.8992843,39-82 65th Place #4F,11377,Flushing,condo,1,1.0,2184.21,278000,Voro Llc,39|4f|40.7439196|-73.8992843,Queens
40.7623991,-73.9321744,21-41 34th Avenue #5D,11106,Astoria,condo,2,1.0,2184.21,469000,Compass,21|5d|40.7623991|-73.9321744,Queens
40.7667099,-73.78272,3541 205th Street # 291,11361,Bayside,condo,1,1.0,2184.21,225000,Weichert Realtors Tmt Group,3541|291|40.7667099|-73.78272,Queens
40.8389133,-73.8826337,1893 Longfellow Avenue,10460,Longwood,house,4,3.0,3664.0,1100000,Re Max Distinguished Homes & Properties,1893||40.8389133|-73.8826337,Bronx
40.7286837,-73.8065818,71-60 163rd Street,11365,Bayside,house,8,7.0,2184.21,1960000,E Realty International Corp,71||40.7286837|-73.8065818,Queens
40.5642806,-74.1530498,62 Daleham Street,10308,St. George,house,4,2.0,1560.0,799000,"Compass Greater Ny, Llc",62||40.5642806|-74.1530498,Staten Island
40.6290233,-73.9330774,4551 Kings Hwy,11234,Flatlands,house,5,3.0,2184.21,949000,Coldwell Banker American Homes,4551||40.6290233|-73.9330774,Brooklyn
40.5778456,-73.9670934,3032 Brighton 1st Street,11235,Sheepshead Bay,house,4,2.0,1716.0,799000,Integrity Core Realty,3032||40.5778456|-73.9670934,Brooklyn
40.5877725,-73.9253044,20 Keen Ct,11229,Gerritsen Beach,house,3,3.0,1280.0,699000,Doreen Greenwood Inc.,20||40.5877725|-73.9253044,
40.5981713,-74.0732699,917 Hylan Boulevard,10305,Port Richmond,house,3,2.0,1248.0,900000,"Robert Defalco Realty, Inc.",917||40.5981713|-74.0732699,Staten Island
